User	Sim	Time	Index	User or Model?	Event	Item	Action	Charge	Connection	Voltage	Separation	Area	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
10708152	capacitor_charge	378.14	31652	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.14	31654	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.14	31656	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.16	31658	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.16	31660	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.17	31662	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.17	31664	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.19	31666	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.2	31668	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.22	31670	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.22	31672	model	updating state			0.03	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.24	31674	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.26	31676	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.26	31678	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.26	31680	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.28	31682	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.29	31684	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.34	31686	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.34	31688	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.34	31690	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.34	31692	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.38	31694	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.38	31696	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.38	31698	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.38	31700	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.4	31702	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.4	31704	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.42	31706	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.44	31708	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.46	31710	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.46	31712	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.48	31714	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.48	31716	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.48	31718	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.48	31720	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.5	31722	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.5	31724	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.54	31726	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.54	31728	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.55	31730	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.55	31732	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.55	31734	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.56	31736	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.57	31738	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.57	31740	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.58	31742	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.58	31744	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.6	31746	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.6	31748	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.61	31750	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.61	31752	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.63	31754	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.63	31756	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.64	31758	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.64	31760	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.66	31762	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.66	31764	model	updating state			0.02	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.68	31766	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.68	31768	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.69	31770	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.69	31772	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.71	31774	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.71	31776	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.72	31778	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.72	31780	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.74	31782	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.74	31784	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.75	31786	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.75	31788	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.77	31790	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.77	31792	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.79	31794	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.79	31796	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.81	31798	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.81	31800	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.82	31802	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.82	31804	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.84	31806	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.84	31808	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.86	31810	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.86	31812	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.87	31814	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.87	31816	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.89	31818	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.89	31820	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.91	31822	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.91	31824	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.92	31826	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.92	31828	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.94	31830	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.94	31832	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.95	31834	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.95	31836	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.97	31838	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.98	31840	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	378.99	31842	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	378.99	31844	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.0	31846	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.0	31848	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.02	31850	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.02	31852	model	updating state			0.01	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.04	31854	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.04	31856	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.06	31858	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.06	31860	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.07	31862	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.07	31864	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.09	31866	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.09	31868	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.1	31870	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.1	31872	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.13	31874	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.13	31876	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.14	31878	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.14	31880	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.16	31882	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.16	31884	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.17	31886	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.17	31888	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.19	31890	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.19	31892	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.2	31894	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.2	31896	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.22	31900	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.22	31902	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.24	31908	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.24	31910	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.25	31914	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.25	31916	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.27	31921	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.27	31923	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.29	31927	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.29	31929	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.31	31933	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.31	31935	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.32	31941	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.32	31943	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.33	31947	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.33	31949	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.35	31955	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.35	31957	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.37	31963	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.37	31965	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.39	31969	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.39	31971	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.4	31977	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.4	31979	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.42	31983	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.42	31985	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.44	31987	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.44	31989	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.46	31993	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.46	31995	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.48	31997	model	Plate voltage changed	capacitor													
10708152	capacitor_charge	379.48	31999	model	updating state			0.0	LIGHT_BULB_CONNECTED	0.9349	5.0	100.0							
10708152	capacitor_charge	379.5	32001	model	Plate voltage changed	capacitor													
