User	Sim	Timestamp	Index	User or Model?	Event	Item	Action	Laser on status	Wavelength	Width	Concentration	Absorption	Detector location	Ruler location	Table	X axis	Y axis	X axis scale	Y axis scale	Experiment #s included	Notes
test		1484681234496	28841	model	updating state	none	none	True	780	2	0.0235344827586	0.452332758621	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234499	28844	user	dragged	solutionControls	increasing														
test		1484681234513	28846	model	updating state	none	none	True	780	2	0.0253448275862	0.487127586207	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234747	28862	user	dragged	solutionControls	increasing														
test		1484681234747	28864	model	updating state	none	none	True	780	2	0.0271551724138	0.521922413793	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234757	28868	user	dragged	solutionControls	increasing														
test		1484681234780	28870	model	updating state	none	none	True	780	2	0.0289655172414	0.556717241379	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234782	28873	user	dragged	solutionControls	none														
test		1484681234788	28877	user	dragged	solutionControls	increasing														
test		1484681234813	28879	model	updating state	none	none	True	780	2	0.030775862069	0.591512068966	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234815	28882	user	dragged	solutionControls	increasing														
test		1484681234829	28884	model	updating state	none	none	True	780	2	0.0325862068966	0.626306896552	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234831	28887	user	dragged	solutionControls	increasing														
test		1484681234845	28889	model	updating state	none	none	True	780	2	0.0380172413793	0.73069137931	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234847	28892	user	dragged	solutionControls	increasing														
test		1484681234862	28894	model	updating state	none	none	True	780	2	0.0434482758621	0.835075862069	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681234864	28897	user	dragged	solutionControls	increasing														
test		1484681234878	28899	model	updating state	none	none	True	780	2	0.0452586206897	0.869870689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681235446	28936	user	dragged	solutionControls	increasing														
test		1484681235467	28938	model	updating state	none	none	True	780	2	0.0470689655172	0.904665517241	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681235548	28946	user	dragged	solutionControls	increasing														
test		1484681235567	28948	model	updating state	none	none	True	780	2	0.0488793103448	0.939460344828	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681235583	28951	user	dragged	solutionControls	increasing														
test		1484681235586	28953	model	updating state	none	none	True	780	2	0.0525	1.00905	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681235601	28956	user	dragged	solutionControls	increasing														
test		1484681235602	28958	model	updating state	none	none	True	780	2	0.0561206896552	1.07863965517	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681235708	28968	user	dragged	solutionControls	none														
test		1484681235715	28971	user	dragged	solutionControls	none														
test		1484681235725	28975	user	dragged	solutionControls	none														
test		1484681235740	28979	user	dragged	solutionControls	none														
test		1484681235974	28996	user	dragged	solutionControls	decreasing														
test		1484681235981	28999	user	dragged	solutionControls	decreasing														
test		1484681236002	29001	model	updating state	none	none	True	780	2	0.0488793103448	0.939460344828	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681236025	29004	user	dragged	solutionControls	decreasing														
test		1484681236025	29006	model	updating state	none	none	True	780	2	0.0470689655172	0.904665517241	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681236027	29009	user	dragged	solutionControls	none														
test		1484681236068	29016	user	dragged	solutionControls	decreasing														
test		1484681236075	29019	user	dragged	solutionControls	none														
test		1484681236100	29021	model	updating state	none	none	True	780	2	0.0452586206897	0.869870689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681236358	29040	user	dragEnded	solutionControls	none														
test		1484681238792	29459	user	Changed concentration		Pressed increment button														
test		1484681238815	29461	model	updating state	none	none	True	780	2	0.0462586206897	0.889090689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681238936	29472	user	Changed concentration		Pressed increment button														
test		1484681238936	29474	model	updating state	none	none	True	780	2	0.0472586206897	0.908310689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681239078	29488	user	Changed concentration		Pressed increment button														
test		1484681239097	29490	model	updating state	none	none	True	780	2	0.0482586206897	0.927530689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681239224	29503	user	Changed concentration		Pressed increment button														
test		1484681239245	29505	model	updating state	none	none	True	780	2	0.0492586206897	0.946750689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681239516	29525	user	Changed concentration		Pressed increment button														
test		1484681239516	29527	model	updating state	none	none	True	780	2	0.0502586206897	0.965970689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681240559	29601	user	recording data	none	none								{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 3.84, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 1, "inGraph": true, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.93, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 2, "inGraph": true, "Wavelength": 780, "Concentration": 0.1, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.0, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 3, "inGraph": true, "Wavelength": 780, "Concentration": 0.0, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.97, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 4, "inGraph": false, "Wavelength": 780, "Concentration": 0.05, "Laser on status": true}}						
test		1484681242744	29734	user	Adding data to graph	trialNumber 4	Data added to graph successfully.								{"1": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 3.84, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 1, "inGraph": true, "Wavelength": 780, "Concentration": 0.2, "Laser on status": true}, "2": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 1.93, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 2, "inGraph": true, "Wavelength": 780, "Concentration": 0.1, "Laser on status": true}, "3": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.0, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 3, "inGraph": true, "Wavelength": 780, "Concentration": 0.0, "Laser on status": true}, "4": {"Ruler location": {"y": 3.58, "x": 3.3}, "Absorption": 0.97, "Detector location": {"y": 2.0, "x": 6.18}, "Width": 2.0, "trialNumber": 4, "inGraph": true, "Wavelength": 780, "Concentration": 0.05, "Laser on status": true}}						
test		1484681245527	30102	user	dragStarted	solutionControls	none														
test		1484681245622	30111	user	dragged	solutionControls	increasing														
test		1484681245649	30113	model	updating state	none	none	True	780	2	0.0538793103448	1.03556034483	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245672	30116	user	dragged	solutionControls	increasing														
test		1484681245673	30118	model	updating state	none	none	True	780	2	0.0629310344828	1.20953448276	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245690	30121	user	dragged	solutionControls	increasing														
test		1484681245691	30123	model	updating state	none	none	True	780	2	0.0737931034483	1.41830344828	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245707	30126	user	dragged	solutionControls	increasing														
test		1484681245708	30128	model	updating state	none	none	True	780	2	0.0774137931034	1.48789310345	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245725	30131	user	dragged	solutionControls	increasing														
test		1484681245725	30133	model	updating state	none	none	True	780	2	0.0864655172414	1.66186724138	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245743	30136	user	dragged	solutionControls	increasing														
test		1484681245744	30138	model	updating state	none	none	True	780	2	0.0900862068966	1.73145689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245759	30141	user	dragged	solutionControls	increasing														
test		1484681245760	30143	model	updating state	none	none	True	780	2	0.0937068965517	1.80104655172	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245774	30146	user	dragged	solutionControls	increasing														
test		1484681245774	30148	model	updating state	none	none	True	780	2	0.10275862069	1.97502068966	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245789	30151	user	dragged	solutionControls	increasing														
test		1484681245790	30153	model	updating state	none	none	True	780	2	0.106379310345	2.04461034483	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245793	30157	user	dragged	solutionControls	increasing														
test		1484681245815	30159	model	updating state	none	none	True	780	2	0.108189655172	2.07940517241	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245833	30162	user	dragged	solutionControls	increasing														
test		1484681245834	30164	model	updating state	none	none	True	780	2	0.11	2.1142	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245845	30168	user	dragged	solutionControls	increasing														
test		1484681245864	30170	model	updating state	none	none	True	780	2	0.111810344828	2.14899482759	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245884	30173	user	dragged	solutionControls	increasing														
test		1484681245885	30175	model	updating state	none	none	True	780	2	0.115431034483	2.21858448276	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245902	30178	user	dragged	solutionControls	increasing														
test		1484681245902	30180	model	updating state	none	none	True	780	2	0.120862068966	2.32296896552	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681245916	30183	user	dragged	solutionControls	increasing														
test		1484681245916	30185	model	updating state	none	none	True	780	2	0.124482758621	2.39255862069	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246149	30201	user	dragged	solutionControls	increasing														
test		1484681246149	30203	model	updating state	none	none	True	780	2	0.126293103448	2.42735344828	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246157	30207	user	dragged	solutionControls	increasing														
test		1484681246181	30209	model	updating state	none	none	True	780	2	0.128103448276	2.46214827586	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246285	30219	user	dragged	solutionControls	none														
test		1484681246294	30222	user	dragged	solutionControls	increasing														
test		1484681246315	30224	model	updating state	none	none	True	780	2	0.129913793103	2.49694310345	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246350	30228	user	dragged	solutionControls	increasing														
test		1484681246350	30230	model	updating state	none	none	True	780	2	0.131724137931	2.53173793103	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246389	30236	user	dragged	solutionControls	increasing														
test		1484681246397	30239	user	dragged	solutionControls	increasing														
test		1484681246414	30241	model	updating state	none	none	True	780	2	0.135344827586	2.60132758621	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246429	30244	user	dragged	solutionControls	increasing														
test		1484681246430	30246	model	updating state	none	none	True	780	2	0.138965517241	2.67091724138	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681246446	30249	user	dragged	solutionControls	increasing														
test		1484681246446	30251	model	updating state	none	none	True	780	2	0.140775862069	2.70571206897	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
test		1484681247189	30299	user	dragged	solutionControls	none														
test		1484681247238	30305	user	dragged	solutionControls	increasing														
test		1484681247265	30307	model	updating state	none	none	True	780	2	0.142586206897	2.74050689655	{u'y': 2, u'x': 6.184137931034483}	{u'y': 3.58, u'x': 3.3}							
